X [s],R BICEPS BRACHII: EMG 1 [V],R BICEPS BRACHII: EMG 1->filter (FilterSlidingRMS27) [V]
3.251638e+001,-8.565347e-004,6.026588e-004
3.251684e+001,-8.536812e-004,6.037912e-004
3.251731e+001,-6.084535e-004,6.048343e-004
3.251778e+001,-3.251240e-004,6.052188e-004
3.251824e+001,-1.559319e-004,6.051824e-004
3.251871e+001,-1.337758e-004,6.050807e-004
3.251917e+001,-2.378424e-004,6.050375e-004
3.251964e+001,-3.640650e-004,6.050953e-004
3.252010e+001,-3.801785e-004,6.052866e-004
3.252057e+001,-2.499275e-004,6.054976e-004
3.252103e+001,-3.407340e-005,6.055773e-004
3.252150e+001,1.683528e-004,6.055608e-004
3.252197e+001,2.918898e-004,6.055934e-004
3.252243e+001,3.138781e-004,6.057210e-004
3.252290e+001,2.561380e-004,6.058718e-004
3.252336e+001,1.636530e-004,6.059726e-004
3.252383e+001,8.308538e-005,6.060138e-004
3.252429e+001,4.582284e-005,6.060239e-004
3.252476e+001,3.541619e-005,6.060255e-004
3.252522e+001,1.393149e-005,6.060238e-004
3.252569e+001,-7.368582e-005,6.060190e-004
3.252616e+001,-1.935302e-004,6.060207e-004
3.252662e+001,-2.539559e-004,6.060693e-004
3.252709e+001,-1.837949e-004,6.061574e-004
3.252755e+001,9.231709e-006,6.061960e-004
3.252802e+001,2.348211e-004,6.061805e-004
3.252848e+001,4.103914e-004,6.062434e-004
3.252895e+001,5.107652e-004,6.064604e-004
3.252941e+001,5.309071e-004,6.067854e-004
3.252988e+001,4.775311e-004,6.071167e-004
3.253034e+001,3.795071e-004,6.073664e-004
3.253081e+001,2.677195e-004,6.075079e-004
3.253128e+001,1.507286e-004,6.075666e-004
3.253174e+001,2.668803e-005,6.075547e-004
3.253221e+001,-8.778516e-005,6.074202e-004
3.253267e+001,-1.727169e-004,6.071211e-004
3.253314e+001,-2.254215e-004,6.067735e-004
3.253360e+001,-2.526131e-004,6.065827e-004
3.253407e+001,-2.579843e-004,6.065965e-004
3.253453e+001,-2.311284e-004,6.066956e-004
3.253500e+001,-1.737240e-004,6.067627e-004
3.253547e+001,-1.124590e-004,6.067679e-004
3.253593e+001,-6.210422e-005,6.067384e-004
3.253640e+001,-3.508049e-005,6.066830e-004
3.253686e+001,-5.555810e-005,6.066099e-004
3.253733e+001,-1.458610e-004,6.065557e-004
3.253779e+001,-2.032654e-004,6.065576e-004
3.253826e+001,-1.505608e-004,6.065929e-004
3.253872e+001,-5.119402e-005,6.065588e-004
3.253919e+001,3.524834e-006,6.063955e-004
3.253966e+001,-1.510643e-006,6.061231e-004
3.254012e+001,-1.762417e-005,6.058207e-004
3.254059e+001,-1.091020e-005,6.055699e-004
3.254105e+001,1.023880e-005,6.054004e-004
3.254152e+001,3.340200e-005,6.052993e-004
3.254198e+001,4.280156e-005,6.052407e-004
3.254245e+001,3.541619e-005,6.052079e-004
3.254291e+001,1.728847e-005,6.051859e-004
3.254338e+001,-1.695277e-005,6.051650e-004
3.254384e+001,-7.670710e-005,6.051444e-004
3.254431e+001,-1.522393e-004,6.051377e-004
3.254478e+001,-2.735943e-004,6.051656e-004
3.254524e+001,-4.486610e-004,6.052785e-004
3.254571e+001,-5.669947e-004,6.055880e-004
3.254617e+001,-6.260776e-004,6.060805e-004
3.254664e+001,-7.125200e-004,6.066625e-004
3.254710e+001,-6.735790e-004,6.072953e-004
3.254757e+001,-3.882353e-004,6.075707e-004
3.254803e+001,-8.476387e-005,6.072355e-004
3.254850e+001,4.682994e-005,6.067444e-004
3.254897e+001,1.757382e-004,6.062861e-004
3.254943e+001,4.429542e-004,6.059227e-004
3.254990e+001,7.867094e-004,6.058884e-004
3.255036e+001,1.061311e-003,6.065994e-004
3.255083e+001,1.190555e-003,6.082417e-004
3.255129e+001,1.207507e-003,6.104075e-004
3.255176e+001,1.125093e-003,6.125522e-004
3.255222e+001,8.572061e-004,6.143768e-004
3.255269e+001,4.483253e-004,6.154882e-004
3.255316e+001,5.539025e-005,6.156028e-004
3.255362e+001,-2.015869e-004,6.151619e-004
3.255409e+001,-3.221027e-004,6.149972e-004
3.255455e+001,-3.398947e-004,6.151542e-004
3.255502e+001,-2.868544e-004,6.150893e-004
3.255548e+001,-2.344854e-004,6.147989e-004
3.255595e+001,-2.304570e-004,6.145602e-004
3.255641e+001,-2.072938e-004,6.144714e-004
3.255688e+001,-1.482109e-004,6.144744e-004
3.255734e+001,-1.680171e-004,6.144576e-004
3.255781e+001,-2.928969e-004,6.143484e-004
3.255828e+001,-2.756084e-004,6.140778e-004
3.255874e+001,-4.850843e-005,6.135095e-004
3.255921e+001,1.837949e-004,6.128041e-004
3.255967e+001,3.086748e-004,6.124955e-004
3.256014e+001,3.348592e-004,6.126023e-004
3.256060e+001,3.187457e-004,6.127674e-004
3.256107e+001,2.771191e-004,6.129193e-004
3.256153e+001,7.368582e-005,6.130150e-004
3.256200e+001,-3.649043e-004,6.129440e-004
3.256247e+001,-9.402914e-004,6.131000e-004
3.256293e+001,-1.329869e-003,6.144367e-004
3.256340e+001,-1.288746e-003,6.171105e-004
3.256386e+001,-8.347143e-004,6.196008e-004
3.256433e+001,-1.156481e-004,6.206155e-004
3.256479e+001,6.705577e-004,6.206341e-004
3.256526e+001,1.289586e-003,6.212548e-004
3.256572e+001,1.604471e-003,6.236089e-004
3.256619e+001,1.563516e-003,6.273520e-004
3.256666e+001,1.236881e-003,6.309634e-004
3.256712e+001,8.065156e-004,6.331698e-004
3.256759e+001,4.246586e-004,6.338726e-004
3.256805e+001,1.522393e-004,6.336480e-004
3.256852e+001,-2.970932e-005,6.331432e-004
3.256898e+001,-1.572747e-004,6.327836e-004
3.256945e+001,-2.452277e-004,6.326895e-004
3.256991e+001,-2.905470e-004,6.327648e-004
3.257038e+001,-2.660411e-004,6.328817e-004
3.257084e+001,-2.096437e-004,6.329045e-004
3.257131e+001,-2.029297e-004,6.323821e-004
3.257178e+001,-2.311284e-004,6.302157e-004
3.257224e+001,-2.264286e-004,6.264641e-004
3.257271e+001,-2.284428e-004,6.229578e-004
3.257317e+001,-4.305333e-004,6.210806e-004
3.257364e+001,-7.314870e-004,6.208780e-004
3.257410e+001,-8.746624e-004,6.216748e-004
3.257457e+001,-7.865416e-004,6.228077e-004
3.257503e+001,-5.097581e-004,6.229942e-004
3.257550e+001,-1.465324e-004,6.213792e-004
3.257597e+001,2.025940e-004,6.198185e-004
3.257643e+001,4.328832e-004,6.193274e-004
3.257690e+001,3.983062e-004,6.195445e-004
3.257736e+001,1.307546e-004,6.197752e-004
3.257783e+001,-2.311284e-004,6.197741e-004
3.257829e+001,-5.267109e-004,6.198449e-004
3.257876e+001,-6.802930e-004,6.202431e-004
3.257922e+001,-6.423590e-004,6.208085e-004
3.257969e+001,-4.412757e-004,6.208604e-004
3.258016e+001,-1.895018e-004,6.193550e-004
3.258062e+001,8.392462e-007,6.153090e-004
3.258109e+001,8.577096e-005,6.089358e-004
3.258155e+001,5.757229e-005,6.024767e-004
3.258202e+001,-1.109483e-004,5.989863e-004
3.258248e+001,-2.814832e-004,5.987132e-004
3.258295e+001,-3.976348e-004,5.981418e-004
3.258341e+001,-7.652247e-004,5.961808e-004
3.258388e+001,-1.576272e-003,5.952413e-004
3.258434e+001,-2.298192e-003,5.985274e-004
3.258481e+001,-2.341329e-003,6.066877e-004
3.258528e+001,-1.647272e-003,6.145445e-004
3.258574e+001,-4.832380e-004,6.174931e-004
3.258621e+001,8.813764e-004,6.165618e-004
3.258667e+001,2.083848e-003,6.168002e-004
3.258714e+001,2.870390e-003,6.228328e-004
3.258760e+001,3.103029e-003,6.348222e-004
3.258807e+001,2.806943e-003,6.487120e-004
3.258853e+001,2.253712e-003,6.599034e-004
3.258900e+001,1.717266e-003,6.670315e-004
3.258947e+001,1.262730e-003,6.711117e-004
3.258993e+001,8.541848e-004,6.732327e-004
3.259040e+001,4.362402e-004,6.740972e-004
3.259086e+001,-8.073549e-005,6.741953e-004
3.259133e+001,-6.329595e-004,6.740441e-004
3.259179e+001,-1.073060e-003,6.744404e-004
3.259226e+001,-1.296635e-003,6.758684e-004
3.259272e+001,-1.184512e-003,6.780254e-004
3.259319e+001,-7.820096e-004,6.798082e-004
3.259366e+001,-2.398566e-004,6.805118e-004
3.259412e+001,2.341497e-004,6.804278e-004
3.259459e+001,3.748074e-004,6.802655e-004
3.259505e+001,2.052796e-004,6.801612e-004
3.259552e+001,3.189136e-006,6.799367e-004
3.259598e+001,-3.524834e-006,6.797212e-004
3.259645e+001,2.539559e-004,6.795791e-004
3.259691e+001,6.255741e-004,6.795807e-004
3.259738e+001,8.941329e-004,6.800616e-004
3.259784e+001,9.194781e-004,6.811054e-004
3.259831e+001,5.792477e-004,6.821721e-004
3.259878e+001,-7.670710e-005,6.824729e-004
3.259924e+001,-6.312810e-004,6.822680e-004
3.259971e+001,-8.219577e-004,6.825764e-004
3.260017e+001,-6.923781e-004,6.832739e-004
3.260064e+001,-4.701457e-004,6.837721e-004
3.260110e+001,-3.268025e-004,6.840275e-004
3.260157e+001,-1.619745e-004,6.841721e-004
3.260203e+001,6.831464e-005,6.841553e-004
3.260250e+001,2.113222e-004,6.840507e-004
3.260297e+001,1.874876e-004,6.839857e-004
3.260343e+001,7.284657e-005,6.839685e-004
3.260390e+001,-3.004501e-005,6.839653e-004
3.260436e+001,-5.421531e-005,6.837491e-004
3.260483e+001,-5.455100e-005,6.834477e-004
3.260529e+001,-6.999313e-005,6.833337e-004
3.260576e+001,-1.129625e-004,6.833388e-004
3.260622e+001,-1.928588e-004,6.831561e-004
3.260669e+001,-2.834974e-004,6.826072e-004
3.260716e+001,-3.627222e-004,6.817819e-004
3.260762e+001,-4.355688e-004,6.810158e-004
3.260809e+001,-4.943160e-004,6.806541e-004
3.260855e+001,-5.258717e-004,6.807183e-004
3.260902e+001,-5.319142e-004,6.810140e-004
3.260948e+001,-5.893187e-004,6.813845e-004
3.260995e+001,-7.615320e-004,6.818586e-004
3.261041e+001,-8.716411e-004,6.826454e-004
3.261088e+001,-8.253147e-004,6.836651e-004
3.261134e+001,-6.663615e-004,6.845709e-004
3.261181e+001,-3.650721e-004,6.851547e-004
3.261228e+001,7.234302e-005,6.853190e-004
3.261274e+001,5.030442e-004,6.853131e-004
3.261321e+001,7.776456e-004,6.856483e-004
3.261367e+001,8.478065e-004,6.864641e-004
3.261414e+001,7.739529e-004,6.874357e-004
3.261460e+001,6.484016e-004,6.882448e-004
3.261507e+001,5.262074e-004,6.888119e-004
3.261553e+001,4.125734e-004,6.891845e-004
3.261600e+001,2.641947e-004,6.894128e-004
3.261647e+001,6.160067e-005,6.895056e-004
3.261693e+001,-1.854734e-004,6.895090e-004
3.261740e+001,-6.517586e-004,6.895520e-004
3.261786e+001,-1.221439e-003,6.901207e-004
3.261833e+001,-1.444007e-003,6.921269e-004
3.261879e+001,-1.153964e-003,6.949239e-004
3.261926e+001,-5.500420e-004,6.967032e-004
3.261972e+001,1.012131e-004,6.971017e-004
3.262019e+001,6.104677e-004,6.971046e-004
3.262066e+001,9.028611e-004,6.975874e-004
3.262112e+001,9.031967e-004,6.986566e-004
3.262159e+001,6.208743e-004,6.997195e-004
3.262205e+001,3.066606e-004,7.002064e-004
3.262252e+001,1.696956e-004,7.002961e-004
3.262298e+001,2.046082e-004,7.002712e-004
3.262345e+001,3.200885e-004,7.002464e-004
3.262391e+001,4.540322e-004,7.003123e-004
3.262438e+001,5.685054e-004,7.005482e-004
3.262484e+001,6.139925e-004,7.009744e-004
3.262531e+001,5.345998e-004,7.014613e-004
3.262578e+001,3.467765e-004,7.017910e-004
3.262624e+001,1.522393e-004,7.019130e-004
3.262671e+001,6.210422e-006,7.019392e-004
3.262717e+001,-1.149767e-004,7.019358e-004
3.262764e+001,-2.002441e-004,7.019414e-004
3.262810e+001,-2.317998e-004,7.019786e-004
3.262857e+001,-2.183719e-004,7.020122e-004
3.262903e+001,-1.807736e-004,7.020260e-004
3.262950e+001,-1.294118e-004,7.020189e-004
3.262997e+001,-8.442817e-005,7.019027e-004
3.263043e+001,-1.331044e-004,7.016684e-004
3.263090e+001,-2.378424e-004,7.015379e-004
3.263136e+001,-2.673838e-004,7.015964e-004
3.263183e+001,-1.925231e-004,7.016663e-004
3.263229e+001,-1.015488e-004,7.015097e-004
3.263276e+001,-1.277333e-004,7.009465e-004
3.263322e+001,-2.422065e-004,6.999622e-004
3.263369e+001,-2.828260e-004,6.988272e-004
3.263416e+001,-1.928588e-004,6.979202e-004
3.263462e+001,-3.776608e-005,6.974686e-004
3.263509e+001,1.146410e-004,6.974348e-004
3.263555e+001,2.328069e-004,6.973646e-004
3.263602e+001,2.680552e-004,6.972128e-004
3.263648e+001,1.817807e-004,6.971590e-004
3.263695e+001,1.292439e-005,6.971684e-004
3.263741e+001,-1.609674e-004,6.971672e-004
3.263788e+001,-2.453956e-004,6.971486e-004
3.263834e+001,-2.274357e-004,6.971032e-004
3.263881e+001,-1.646601e-004,6.970378e-004
3.263928e+001,-1.488823e-004,6.970259e-004
3.263974e+001,-3.600366e-004,6.970516e-004
3.264021e+001,-6.406805e-004,6.970882e-004
3.264067e+001,-7.078202e-004,6.972353e-004
3.264114e+001,-6.240635e-004,6.974115e-004
3.264160e+001,-4.835737e-004,6.977146e-004
3.264207e+001,-2.727550e-004,6.980262e-004
3.264253e+001,3.524834e-006,6.979040e-004
3.264300e+001,2.089723e-004,6.972238e-004
3.264347e+001,2.489204e-004,6.963882e-004
3.264393e+001,2.388495e-004,6.958155e-004
3.264440e+001,1.748989e-004,6.956156e-004
3.264486e+001,3.608759e-005,6.955937e-004
3.264533e+001,2.131685e-005,6.955916e-004
3.264579e+001,2.462348e-004,6.954161e-004
3.264626e+001,6.215457e-004,6.948774e-004
3.264672e+001,9.612726e-004,6.934723e-004
3.264719e+001,1.081117e-003,6.908324e-004
3.264766e+001,8.038300e-004,6.880392e-004
3.264812e+001,3.623865e-004,6.860309e-004
3.264859e+001,4.817273e-005,6.853966e-004
3.264905e+001,-5.589380e-005,6.853833e-004
3.264952e+001,4.112306e-005,6.842216e-004
3.264998e+001,2.133364e-004,6.812370e-004
3.265045e+001,3.415732e-004,6.772664e-004
3.265091e+001,2.348211e-004,6.738314e-004
3.265138e+001,-2.704051e-004,6.716347e-004
3.265184e+001,-8.632487e-004,6.706135e-004
3.265231e+001,-1.160342e-003,6.711778e-004
3.265278e+001,-9.340810e-004,6.728809e-004
3.265324e+001,-2.328069e-004,6.740461e-004
3.265371e+001,5.943542e-004,6.741161e-004
3.265417e+001,1.157992e-003,6.746035e-004
3.265464e+001,1.339605e-003,6.764405e-004
3.265510e+001,1.203647e-003,6.788264e-004
3.265557e+001,8.934615e-004,6.805728e-004
3.265603e+001,5.584344e-004,6.813731e-004
3.265650e+001,2.871901e-004,6.816317e-004
3.265697e+001,1.015488e-004,6.817000e-004
3.265743e+001,-4.783703e-005,6.817119e-004
3.265790e+001,-1.952087e-004,6.817141e-004
3.265836e+001,-3.111925e-004,6.817656e-004
3.265883e+001,-3.466087e-004,6.818974e-004
3.265929e+001,-3.234455e-004,6.820484e-004
3.265976e+001,-3.009537e-004,6.820448e-004
3.266022e+001,-3.039750e-004,6.813518e-004
3.266069e+001,-3.734646e-004,6.794478e-004
3.266116e+001,-5.446708e-004,6.769921e-004
3.266162e+001,-7.225910e-004,6.752548e-004
3.266209e+001,-9.790646e-004,6.748246e-004
3.266255e+001,-1.300832e-003,6.756571e-004
3.266302e+001,-1.634348e-003,6.778343e-004
3.266348e+001,-2.082170e-003,6.814933e-004
3.266395e+001,-2.365499e-003,6.871535e-004
3.266441e+001,-1.997910e-003,6.938930e-004
3.266488e+001,-9.938354e-004,6.978791e-004
3.266534e+001,2.828260e-004,6.974795e-004
3.266581e+001,1.392309e-003,6.956951e-004
3.266628e+001,2.090227e-003,6.965725e-004
3.266674e+001,2.312795e-003,7.012531e-004
3.266721e+001,1.946883e-003,7.078035e-004
3.266767e+001,1.068696e-003,7.126075e-004
3.266814e+001,1.169909e-004,7.140618e-004
3.266860e+001,-4.805524e-004,7.140780e-004
3.266907e+001,-5.631342e-004,7.143720e-004
3.266953e+001,-2.119936e-004,7.147498e-004
3.267000e+001,3.529869e-004,7.147396e-004
3.267047e+001,8.642558e-004,7.148059e-004
3.267093e+001,1.153292e-003,7.156601e-004
3.267140e+001,1.186526e-003,7.172533e-004
3.267186e+001,1.047211e-003,7.189278e-004
3.267233e+001,8.491493e-004,7.201660e-004
3.267279e+001,6.537728e-004,7.206778e-004
3.267326e+001,4.627604e-004,7.199275e-004
3.267372e+001,2.744335e-004,7.179144e-004
3.267419e+001,7.301442e-005,7.160016e-004
3.267466e+001,-2.116579e-004,7.151845e-004
3.267512e+001,-7.012741e-004,7.151822e-004
3.267559e+001,-1.194583e-003,7.156908e-004
3.267605e+001,-1.312749e-003,7.168902e-004
3.267652e+001,-1.000214e-003,7.179952e-004
3.267698e+001,-4.797131e-004,7.180825e-004
3.267745e+001,1.527428e-005,7.174881e-004
3.267791e+001,3.127031e-004,7.170083e-004
3.267838e+001,4.510109e-004,7.169610e-004
3.267884e+001,4.627604e-004,7.172131e-004
3.267931e+001,3.415732e-004,7.174741e-004
3.267978e+001,1.925231e-004,7.175888e-004
3.268024e+001,1.441825e-004,7.176233e-004
3.268071e+001,2.203860e-004,7.176495e-004
3.268117e+001,3.315023e-004,7.177126e-004
3.268164e+001,3.496300e-004,7.178547e-004
3.268210e+001,2.271000e-004,7.180105e-004
3.268257e+001,-1.119554e-004,7.180633e-004
3.268303e+001,-5.426566e-004,7.180485e-004
3.268350e+001,-9.015183e-004,7.184077e-004
3.268397e+001,-1.152956e-003,7.194547e-004
3.268443e+001,-1.221439e-003,7.211711e-004
3.268490e+001,-1.203311e-003,7.230686e-004
3.268536e+001,-1.145235e-003,7.247421e-004
3.268583e+001,-8.011444e-004,7.260009e-004
3.268629e+001,-9.114214e-005,7.263408e-004
3.268676e+001,6.259098e-004,7.259790e-004
3.268722e+001,8.377355e-004,7.262643e-004
3.268769e+001,5.886473e-004,7.271092e-004
3.268816e+001,2.650339e-004,7.275466e-004
3.268862e+001,1.441825e-004,7.275067e-004
3.268909e+001,2.838331e-004,7.272821e-004
3.268955e+001,5.497063e-004,7.271371e-004
3.269002e+001,7.444114e-004,7.273458e-004
3.269048e+001,6.712291e-004,7.279382e-004
3.269095e+001,5.857939e-005,7.284267e-004
3.269141e+001,-8.065156e-004,7.283582e-004
3.269188e+001,-1.335241e-003,7.291359e-004
3.269234e+001,-1.356390e-003,7.313872e-004
3.269281e+001,-1.047547e-003,7.337239e-004
3.269328e+001,-5.775692e-004,7.351134e-004
3.269374e+001,-2.467384e-005,7.355309e-004
3.269421e+001,5.141223e-004,7.355293e-004
3.269467e+001,8.803693e-004,7.358628e-004
3.269514e+001,9.914854e-004,7.368063e-004
3.269560e+001,9.404593e-004,7.376805e-004
3.269607e+001,8.572061e-004,7.378334e-004
3.269653e+001,7.759670e-004,7.376557e-004
3.269700e+001,6.739147e-004,7.377881e-004
3.269747e+001,5.221790e-004,7.382707e-004
3.269793e+001,3.120317e-004,7.385172e-004
3.269840e+001,8.644236e-005,7.379001e-004
3.269886e+001,-8.744946e-005,7.366580e-004
3.269933e+001,-1.881590e-004,7.355061e-004
3.269979e+001,-2.190433e-004,7.347778e-004
3.270026e+001,-2.096437e-004,7.344143e-004
3.270072e+001,-1.989014e-004,7.342499e-004
3.270119e+001,-2.049439e-004,7.341917e-004
3.270166e+001,-2.217288e-004,7.342082e-004
3.270212e+001,-2.549630e-004,7.342658e-004
3.270259e+001,-3.137102e-004,7.343474e-004
3.270305e+001,-3.600366e-004,7.344593e-004
3.270352e+001,-3.469444e-004,7.345914e-004
3.270398e+001,-2.717479e-004,7.347007e-004
3.270445e+001,-1.816129e-004,7.347285e-004
3.270491e+001,-1.106127e-004,7.344746e-004
3.270538e+001,-5.119402e-005,7.330431e-004
3.270584e+001,-1.846342e-006,7.296233e-004
3.270631e+001,2.400244e-005,7.255031e-004
3.270678e+001,1.829557e-005,7.228508e-004
3.270724e+001,-4.364080e-006,7.221500e-004
3.270771e+001,-2.652018e-005,7.221377e-004
3.270817e+001,-3.306630e-005,7.211862e-004
3.270864e+001,-2.131685e-005,7.186732e-004
3.270910e+001,-6.881819e-006,7.152631e-004
3.270957e+001,5.203327e-006,7.123029e-004
3.271003e+001,1.493858e-005,7.105864e-004
3.271050e+001,2.131685e-005,7.098769e-004
3.271097e+001,2.433814e-005,7.096548e-004
3.271143e+001,-1.628138e-005,7.096201e-004
3.271190e+001,-1.143053e-004,7.096183e-004
3.271236e+001,-1.895018e-004,7.095957e-004
3.271283e+001,-1.952087e-004,7.095885e-004
3.271329e+001,-1.653315e-004,7.095936e-004
3.271376e+001,-1.508965e-004,7.095904e-004
3.271422e+001,-1.344472e-004,7.095951e-004
3.271469e+001,-6.193637e-005,7.096156e-004
3.271516e+001,3.843748e-005,7.096151e-004
3.271562e+001,6.932174e-005,7.095874e-004
3.271609e+001,3.508049e-005,7.095505e-004
3.271655e+001,6.881819e-006,7.095128e-004
3.271702e+001,7.553216e-006,7.094827e-004
3.271748e+001,2.400244e-005,7.094640e-004
3.271795e+001,6.361486e-005,7.094579e-004
3.271841e+001,8.140688e-005,7.094632e-004
3.271888e+001,-6.881819e-006,7.094633e-004
3.271934e+001,-2.062867e-004,7.094020e-004
3.271981e+001,-3.667506e-004,7.091824e-004
3.272028e+001,-3.563439e-004,7.087227e-004
3.272074e+001,-1.827878e-004,7.081203e-004
3.272121e+001,6.361486e-005,7.075980e-004
3.272167e+001,2.838331e-004,7.073174e-004
3.272214e+001,4.221408e-004,7.073206e-004
3.272260e+001,4.654459e-004,7.075137e-004
3.272307e+001,3.744717e-004,7.077735e-004
3.272353e+001,-4.179446e-005,7.079532e-004
3.272400e+001,-8.880903e-004,7.079330e-004
3.272447e+001,-1.827710e-003,7.087445e-004
3.272493e+001,-2.288960e-003,7.126445e-004
3.272540e+001,-2.000259e-003,7.189243e-004
3.272586e+001,-1.075074e-003,7.235563e-004
3.272633e+001,2.170291e-004,7.247630e-004
3.272679e+001,1.471534e-003,7.248232e-004
3.272726e+001,2.285603e-003,7.270974e-004
3.272772e+001,2.432303e-003,7.323992e-004
3.272819e+001,1.973571e-003,7.386390e-004
3.272866e+001,1.346654e-003,7.431796e-004
3.272912e+001,8.981613e-004,7.454425e-004
3.272959e+001,6.557870e-004,7.464222e-004
3.273005e+001,5.450065e-004,7.469209e-004
3.273052e+001,4.815595e-004,7.472817e-004
3.273098e+001,3.593652e-004,7.475606e-004
3.273145e+001,1.508965e-004,7.475770e-004
3.273191e+001,-3.440909e-005,7.471693e-004
3.273238e+001,-1.149767e-004,7.465455e-004
3.273284e+001,-1.754025e-004,7.460342e-004
3.273331e+001,-4.083772e-004,7.457504e-004
3.273378e+001,-7.883879e-004,7.458250e-004
3.273424e+001,-1.239231e-003,7.465798e-004
3.273471e+001,-1.614206e-003,7.484921e-004
3.273517e+001,-1.555123e-003,7.517175e-004
3.273564e+001,-9.632868e-004,7.546943e-004
3.273610e+001,-4.582284e-005,7.558169e-004
3.273657e+001,8.793622e-004,7.557945e-004
3.273703e+001,1.511818e-003,7.567055e-004
3.273750e+001,1.754192e-003,7.594263e-004
3.273797e+001,1.611856e-003,7.630968e-004
3.273843e+001,1.192065e-003,7.662287e-004
3.273890e+001,6.906996e-004,7.679529e-004
3.273936e+001,2.922255e-004,7.684856e-004
3.273983e+001,-5.320821e-005,7.684585e-004
3.274029e+001,-6.099641e-004,7.682313e-004
3.274076e+001,-1.538170e-003,7.683669e-004
3.274122e+001,-2.560372e-003,7.708998e-004
3.274169e+001,-3.013062e-003,7.785269e-004
3.274216e+001,-2.589914e-003,7.891772e-004
3.274262e+001,-1.469184e-003,7.970171e-004
3.274309e+001,2.198825e-005,7.995276e-004
3.274355e+001,1.418494e-003,7.993523e-004
3.274402e+001,2.276539e-003,8.013087e-004
3.274448e+001,2.381949e-003,8.069319e-004
3.274495e+001,1.814618e-003,8.131649e-004
3.274541e+001,1.023041e-003,8.167140e-004
3.274588e+001,3.479515e-004,8.177288e-004
3.274634e+001,-1.057450e-004,8.175652e-004
3.274681e+001,-3.288167e-004,8.170820e-004
3.274728e+001,-3.610437e-004,8.167354e-004
3.274774e+001,-2.848401e-004,8.166687e-004
3.274821e+001,-2.046082e-004,8.167304e-004
3.274867e+001,-1.391470e-004,8.167765e-004
3.274914e+001,-1.425040e-004,8.167866e-004
3.274960e+001,-2.693980e-004,8.167989e-004
3.275007e+001,-5.265431e-004,8.168652e-004
3.275053e+001,-8.729839e-004,8.171645e-004
3.275100e+001,-1.152285e-003,8.180309e-004
3.275147e+001,-1.121401e-003,8.194406e-004
3.275193e+001,-7.407187e-004,8.202469e-004
3.275240e+001,-9.819181e-005,8.192578e-004
3.275286e+001,6.356451e-004,8.171658e-004
3.275333e+001,1.236545e-003,8.152509e-004
3.275379e+001,1.582986e-003,8.144406e-004
3.275426e+001,1.597757e-003,8.159066e-004
3.275472e+001,1.310399e-003,8.187495e-004
3.275519e+001,8.874189e-004,8.199268e-004
3.275566e+001,5.053941e-004,8.170393e-004
3.275612e+001,2.213931e-004,8.097317e-004
3.275659e+001,2.182040e-006,7.998506e-004
3.275705e+001,-1.673457e-004,7.904293e-004
3.275752e+001,-2.794690e-004,7.838453e-004
3.275798e+001,-3.486229e-004,7.805504e-004
3.275845e+001,-4.164340e-004,7.795013e-004
3.275891e+001,-4.689708e-004,7.794463e-004
3.275938e+001,-4.614176e-004,7.796879e-004
3.275984e+001,-3.971313e-004,7.799302e-004
3.276031e+001,-2.915541e-004,7.800142e-004
3.276078e+001,-1.871519e-004,7.798860e-004
3.276124e+001,-1.069200e-004,7.796068e-004
3.276171e+001,-5.992218e-005,7.792674e-004
3.276217e+001,-1.163195e-004,7.789505e-004
3.276264e+001,-3.039750e-004,7.787106e-004
3.276310e+001,-4.723278e-004,7.786124e-004
3.276357e+001,-4.916304e-004,7.786711e-004
3.276403e+001,-3.875639e-004,7.787430e-004
3.276450e+001,-2.593271e-004,7.787278e-004
3.276497e+001,-1.769131e-004,7.786485e-004
3.276543e+001,-1.502251e-004,7.785389e-004
3.276590e+001,-1.936980e-004,7.783664e-004
3.276636e+001,-3.942779e-004,7.779406e-004
3.276683e+001,-7.440757e-004,7.772482e-004
3.276729e+001,-1.304524e-003,7.770383e-004
3.276776e+001,-2.027787e-003,7.786323e-004
3.276822e+001,-2.356100e-003,7.834083e-004
3.276869e+001,-1.895857e-003,7.899498e-004
3.276916e+001,-8.293431e-004,7.941541e-004
3.276962e+001,4.627604e-004,7.948938e-004
3.277009e+001,1.569558e-003,7.949893e-004
3.277055e+001,2.257069e-003,7.977008e-004
3.277102e+001,2.359121e-003,8.035526e-004
3.277148e+001,1.768963e-003,8.099745e-004
3.277195e+001,8.548562e-004,8.135313e-004
3.277241e+001,1.864805e-004,8.142698e-004
3.277288e+001,1.863127e-005,8.141969e-004
3.277334e+001,2.267643e-004,8.141223e-004
3.277381e+001,5.584344e-004,8.141505e-004
3.277428e+001,8.038300e-004,8.144992e-004
3.277474e+001,8.780194e-004,8.152351e-004
3.277521e+001,7.744564e-004,8.161137e-004
3.277567e+001,5.486992e-004,8.167975e-004
3.277614e+001,3.231098e-004,8.171344e-004
3.277660e+001,8.123904e-005,8.172107e-004
3.277707e+001,-3.024643e-004,8.171447e-004
3.277753e+001,-6.601511e-004,8.172105e-004
3.277800e+001,-8.078584e-004,8.177068e-004
3.277847e+001,-7.111772e-004,8.183868e-004
3.277893e+001,-4.177768e-004,8.187706e-004
3.277940e+001,-4.263371e-005,8.186724e-004
3.277986e+001,2.883650e-004,8.183538e-004
