X [s],L BICEPS BRACHII: EMG 4 [V],L BICEPS BRACHII: EMG 4->filter (FilterSlidingRMS33) [V]
3.032497e+001,-3.021286e-006,1.488131e-005
3.032576e+001,-4.196231e-006,1.485619e-005
3.032656e+001,-9.903105e-006,1.483573e-005
3.032735e+001,-1.023880e-005,1.482229e-005
3.032815e+001,-8.560311e-006,1.481169e-005
3.032894e+001,-9.231709e-006,1.481073e-005
3.032974e+001,-7.553216e-006,1.481659e-005
3.033053e+001,-5.539025e-006,1.481922e-005
3.033132e+001,-7.217518e-006,1.482143e-005
3.033212e+001,-7.888914e-006,1.482700e-005
3.033291e+001,-1.443504e-005,1.483300e-005
3.033371e+001,-1.963836e-005,1.485520e-005
3.033450e+001,-1.577783e-005,1.489646e-005
3.033529e+001,-1.493858e-005,1.492304e-005
3.033609e+001,-1.762417e-005,1.494676e-005
3.033688e+001,-1.795987e-005,1.497140e-005
3.033768e+001,-1.292439e-005,1.496744e-005
3.033847e+001,-1.174945e-005,1.493215e-005
3.033926e+001,-2.030976e-005,1.491117e-005
3.034006e+001,-2.299535e-005,1.492572e-005
3.034085e+001,-2.568093e-005,1.494898e-005
3.034165e+001,-2.568093e-005,1.498976e-005
3.034244e+001,-2.165255e-005,1.502551e-005
3.034324e+001,-1.762417e-005,1.504709e-005
3.034403e+001,-1.628138e-005,1.505634e-005
3.034482e+001,-1.493858e-005,1.505517e-005
3.034562e+001,-1.493858e-005,1.504072e-005
3.034641e+001,-1.225299e-005,1.502557e-005
3.034721e+001,-6.881819e-006,1.500334e-005
3.034800e+001,-4.196231e-006,1.497785e-005
3.034879e+001,-6.210422e-006,1.495807e-005
3.034959e+001,-1.091020e-005,1.493622e-005
3.035038e+001,-1.527428e-005,1.491826e-005
3.035118e+001,-1.225299e-005,1.490743e-005
3.035197e+001,-1.191730e-005,1.489514e-005
3.035276e+001,-1.863127e-005,1.489247e-005
3.035356e+001,-2.198825e-005,1.490981e-005
3.035435e+001,-2.182040e-005,1.493540e-005
3.035515e+001,-2.098116e-005,1.496443e-005
3.035594e+001,-2.333104e-005,1.498959e-005
3.035674e+001,-2.232395e-005,1.502773e-005
3.035753e+001,-1.863127e-005,1.505894e-005
3.035832e+001,-1.829557e-005,1.507097e-005
3.035912e+001,-1.577783e-005,1.508775e-005
3.035991e+001,-1.091020e-005,1.508605e-005
3.036071e+001,-8.896010e-006,1.506062e-005
3.036150e+001,5.035477e-006,1.502817e-005
3.036229e+001,1.460288e-005,1.499665e-005
3.036309e+001,1.980621e-005,1.498309e-005
3.036388e+001,2.467384e-005,1.499301e-005
3.036468e+001,1.829557e-005,1.503986e-005
3.036547e+001,1.107805e-005,1.506489e-005
3.036626e+001,8.392462e-007,1.507535e-005
3.036706e+001,-6.881819e-006,1.507535e-005
3.036785e+001,-1.393149e-005,1.508033e-005
3.036865e+001,-1.829557e-005,1.508975e-005
3.036944e+001,-1.930266e-005,1.509474e-005
3.037024e+001,-1.695277e-005,1.511905e-005
3.037103e+001,-1.896696e-005,1.514772e-005
3.037182e+001,-1.896696e-005,1.518301e-005
3.037262e+001,-1.695277e-005,1.521472e-005
3.037341e+001,-1.896696e-005,1.523770e-005
3.037421e+001,-1.644922e-005,1.526930e-005
3.037500e+001,-1.426719e-005,1.529044e-005
3.037579e+001,-1.762417e-005,1.528840e-005
3.037659e+001,-1.829557e-005,1.527779e-005
3.037738e+001,-2.098116e-005,1.526679e-005
3.037818e+001,-2.265965e-005,1.524745e-005
3.037897e+001,-2.165255e-005,1.524504e-005
3.037976e+001,-2.098116e-005,1.525509e-005
3.038056e+001,-2.098116e-005,1.526984e-005
3.038135e+001,-2.030976e-005,1.529548e-005
3.038215e+001,-1.628138e-005,1.532523e-005
3.038294e+001,-1.560998e-005,1.533357e-005
3.038374e+001,-1.712062e-005,1.533569e-005
3.038453e+001,-1.728847e-005,1.533388e-005
3.038532e+001,-1.258869e-005,1.532348e-005
3.038612e+001,-1.107805e-005,1.529344e-005
3.038691e+001,-1.292439e-005,1.525583e-005
3.038771e+001,-1.527428e-005,1.521803e-005
3.038850e+001,-1.863127e-005,1.519183e-005
3.038929e+001,-1.695277e-005,1.519183e-005
3.039009e+001,-1.661708e-005,1.518939e-005
3.039088e+001,-1.779202e-005,1.517721e-005
3.039168e+001,-1.695277e-005,1.516349e-005
3.039247e+001,-1.527428e-005,1.515035e-005
3.039326e+001,-1.628138e-005,1.512709e-005
3.039406e+001,-1.158160e-005,1.510172e-005
3.039485e+001,-9.063859e-006,1.508555e-005
3.039565e+001,-5.706874e-006,1.508709e-005
3.039644e+001,-6.210422e-006,1.508994e-005
3.039724e+001,-7.553216e-006,1.507352e-005
3.039803e+001,-4.867628e-006,1.503447e-005
3.039882e+001,-3.524834e-006,1.500529e-005
3.039962e+001,-1.678492e-007,1.499757e-005
3.040041e+001,3.860533e-006,1.499539e-005
3.040121e+001,8.560311e-006,1.499661e-005
3.040200e+001,6.881819e-006,1.500352e-005
3.040279e+001,-3.524834e-006,1.500788e-005
3.040359e+001,-8.224612e-006,1.500833e-005
3.040438e+001,-1.258869e-005,1.501141e-005
3.040518e+001,-1.309224e-005,1.501851e-005
3.040597e+001,-7.217518e-006,1.501510e-005
3.040676e+001,-9.903105e-006,1.499903e-005
3.040756e+001,-1.728847e-005,1.498575e-005
3.040835e+001,-2.635233e-005,1.498697e-005
3.040915e+001,-2.568093e-005,1.502113e-005
3.040994e+001,-2.299535e-005,1.505807e-005
3.041074e+001,-2.098116e-005,1.507319e-005
3.041153e+001,-2.232395e-005,1.508562e-005
3.041232e+001,-1.661708e-005,1.510024e-005
3.041312e+001,-1.426719e-005,1.509007e-005
3.041391e+001,-1.124590e-005,1.507358e-005
3.041471e+001,-9.567407e-006,1.503659e-005
3.041550e+001,-1.091020e-005,1.500257e-005
3.041629e+001,-1.426719e-005,1.497900e-005
3.041709e+001,-1.309224e-005,1.496505e-005
3.041788e+001,-1.326009e-005,1.493864e-005
3.041868e+001,-1.493858e-005,1.491903e-005
3.041947e+001,-1.326009e-005,1.491903e-005
3.042026e+001,-1.493858e-005,1.491344e-005
3.042106e+001,-1.493858e-005,1.491012e-005
3.042185e+001,-1.393149e-005,1.491611e-005
3.042265e+001,-1.124590e-005,1.490853e-005
3.042344e+001,-7.721065e-006,1.488757e-005
3.042424e+001,-9.567407e-006,1.487113e-005
3.042503e+001,-9.567407e-006,1.486818e-005
3.042582e+001,-7.553216e-006,1.485188e-005
3.042662e+001,-7.217518e-006,1.481518e-005
3.042741e+001,-9.063859e-006,1.478207e-005
3.042821e+001,-1.225299e-005,1.476687e-005
3.042900e+001,-1.560998e-005,1.476505e-005
3.042979e+001,-1.359579e-005,1.478002e-005
3.043059e+001,-1.225299e-005,1.478864e-005
3.043138e+001,-1.225299e-005,1.478681e-005
3.043218e+001,-1.225299e-005,1.478854e-005
3.043297e+001,-1.695277e-005,1.479909e-005
3.043376e+001,-1.762417e-005,1.482083e-005
3.043456e+001,-1.527428e-005,1.484255e-005
3.043535e+001,-1.242084e-005,1.485971e-005
3.043615e+001,-9.903105e-006,1.487116e-005
3.043694e+001,-1.174945e-005,1.487286e-005
3.043774e+001,-1.124590e-005,1.488040e-005
3.043853e+001,-1.023880e-005,1.488980e-005
3.043932e+001,-1.359579e-005,1.489595e-005
3.044012e+001,-1.443504e-005,1.491064e-005
3.044091e+001,-1.628138e-005,1.492876e-005
3.044171e+001,-1.023880e-005,1.495333e-005
3.044250e+001,-1.023880e-005,1.495815e-005
3.044329e+001,-1.695277e-005,1.496296e-005
3.044409e+001,-1.493858e-005,1.499100e-005
3.044488e+001,-1.493858e-005,1.501282e-005
3.044568e+001,-1.393149e-005,1.502930e-005
3.044647e+001,-1.779202e-005,1.503396e-005
3.044726e+001,-1.762417e-005,1.505069e-005
3.044806e+001,-1.510643e-005,1.507095e-005
3.044885e+001,-1.393149e-005,1.508847e-005
3.044965e+001,-1.326009e-005,1.509639e-005
3.045044e+001,-6.210422e-006,1.509447e-005
3.045124e+001,-5.539025e-006,1.507498e-005
3.045203e+001,-6.210422e-006,1.505820e-005
3.045282e+001,-4.531929e-006,1.503867e-005
3.045362e+001,-1.023880e-005,1.501158e-005
3.045441e+001,-1.493858e-005,1.498106e-005
3.045521e+001,-1.980621e-005,1.495492e-005
3.045600e+001,-1.963836e-005,1.496846e-005
3.045679e+001,-1.762417e-005,1.498070e-005
3.045759e+001,-1.661708e-005,1.497548e-005
3.045838e+001,-1.896696e-005,1.498216e-005
3.045918e+001,-2.366674e-005,1.500263e-005
3.045997e+001,-1.762417e-005,1.503782e-005
3.046076e+001,-8.224612e-006,1.503395e-005
3.046156e+001,-3.524834e-006,1.500563e-005
3.046235e+001,-5.539025e-006,1.498107e-005
3.046315e+001,-6.881819e-006,1.497592e-005
3.046394e+001,-3.524834e-006,1.497489e-005
3.046474e+001,-1.510643e-006,1.497254e-005
3.046553e+001,5.035477e-007,1.496991e-005
3.046632e+001,7.888914e-006,1.496489e-005
3.046712e+001,3.860533e-006,1.496545e-005
3.046791e+001,-2.517739e-006,1.495513e-005
3.046871e+001,-7.553216e-006,1.493801e-005
3.046950e+001,-1.359579e-005,1.492438e-005
3.047029e+001,-1.493858e-005,1.493140e-005
3.047109e+001,-1.594568e-005,1.494250e-005
3.047188e+001,-2.064546e-005,1.495691e-005
3.047268e+001,-2.500954e-005,1.499382e-005
3.047347e+001,-2.601663e-005,1.504672e-005
3.047426e+001,-2.568093e-005,1.510236e-005
3.047506e+001,-2.702373e-005,1.515232e-005
3.047585e+001,-2.433814e-005,1.519879e-005
3.047665e+001,-1.795987e-005,1.522180e-005
3.047744e+001,-1.628138e-005,1.521656e-005
3.047824e+001,-1.795987e-005,1.521423e-005
3.047903e+001,-1.326009e-005,1.522357e-005
3.047982e+001,-7.553216e-006,1.521423e-005
3.048062e+001,-1.678492e-007,1.518890e-005
3.048141e+001,5.874723e-006,1.515114e-005
3.048221e+001,8.224612e-006,1.510991e-005
3.048300e+001,8.560311e-006,1.505959e-005
3.048379e+001,1.023880e-005,1.498606e-005
3.048459e+001,9.903105e-006,1.493590e-005
3.048538e+001,2.517739e-006,1.491447e-005
3.048618e+001,-5.539025e-006,1.489998e-005
3.048697e+001,-7.553216e-006,1.490106e-005
3.048776e+001,-1.023880e-005,1.490556e-005
3.048856e+001,-1.158160e-005,1.491608e-005
3.048935e+001,-1.359579e-005,1.493037e-005
3.049015e+001,-1.560998e-005,1.495004e-005
3.049094e+001,-1.628138e-005,1.497590e-005
3.049174e+001,-2.366674e-005,1.500370e-005
3.049253e+001,-2.500954e-005,1.506216e-005
3.049332e+001,-2.299535e-005,1.512408e-005
3.049412e+001,-2.702373e-005,1.517005e-005
3.049491e+001,-2.568093e-005,1.522423e-005
3.049571e+001,-2.131685e-005,1.526766e-005
3.049650e+001,-2.232395e-005,1.529479e-005
3.049729e+001,-1.980621e-005,1.532545e-005
3.049809e+001,-1.795987e-005,1.533978e-005
3.049888e+001,-1.896696e-005,1.535592e-005
3.049968e+001,-1.661708e-005,1.537764e-005
3.050047e+001,-1.560998e-005,1.539068e-005
3.050126e+001,-1.896696e-005,1.539949e-005
3.050206e+001,-1.930266e-005,1.540928e-005
3.050285e+001,-1.795987e-005,1.541924e-005
3.050365e+001,-1.560998e-005,1.541670e-005
3.050444e+001,-1.443504e-005,1.540471e-005
3.050524e+001,-1.443504e-005,1.539036e-005
3.050603e+001,-1.359579e-005,1.536923e-005
3.050682e+001,-1.225299e-005,1.533671e-005
3.050762e+001,-1.493858e-005,1.530051e-005
3.050841e+001,-1.560998e-005,1.528080e-005
3.050921e+001,-1.493858e-005,1.527382e-005
3.051000e+001,-1.124590e-005,1.528615e-005
3.051079e+001,-9.735256e-006,1.529338e-005
3.051159e+001,-6.546120e-006,1.530111e-005
3.051238e+001,-5.539025e-006,1.530554e-005
3.051318e+001,-6.210422e-006,1.530767e-005
3.051397e+001,-6.881819e-006,1.531154e-005
3.051476e+001,-1.225299e-005,1.531581e-005
3.051556e+001,-1.225299e-005,1.532958e-005
3.051635e+001,-1.426719e-005,1.534481e-005
3.051715e+001,-1.376364e-005,1.536463e-005
3.051794e+001,-8.896010e-006,1.538068e-005
3.051874e+001,-1.124590e-005,1.538397e-005
3.051953e+001,-1.158160e-005,1.537549e-005
3.052032e+001,-1.242084e-005,1.535211e-005
3.052112e+001,-1.023880e-005,1.529130e-005
3.052191e+001,-8.896010e-006,1.517851e-005
3.052271e+001,-1.275654e-005,1.507866e-005
3.052350e+001,-1.443504e-005,1.501860e-005
3.052429e+001,-1.023880e-005,1.498459e-005
3.052509e+001,-6.546120e-006,1.493947e-005
3.052588e+001,-5.706874e-006,1.490833e-005
3.052668e+001,-5.874723e-006,1.488796e-005
3.052747e+001,-6.210422e-006,1.487284e-005
3.052826e+001,-8.392462e-006,1.486422e-005
3.052906e+001,-9.903105e-006,1.485387e-005
3.052985e+001,-1.225299e-005,1.484045e-005
3.053065e+001,-1.225299e-005,1.481227e-005
3.053144e+001,-1.225299e-005,1.478106e-005
3.053224e+001,-1.695277e-005,1.475982e-005
3.053303e+001,-1.493858e-005,1.476454e-005
3.053382e+001,-1.426719e-005,1.475882e-005
3.053462e+001,-1.795987e-005,1.475335e-005
3.053541e+001,-1.661708e-005,1.474510e-005
3.053621e+001,-1.426719e-005,1.473037e-005
3.053700e+001,-1.158160e-005,1.471208e-005
3.053779e+001,-1.174945e-005,1.469965e-005
3.053859e+001,-1.091020e-005,1.468095e-005
3.053938e+001,-1.258869e-005,1.467667e-005
3.054018e+001,-1.242084e-005,1.468249e-005
3.054097e+001,-1.124590e-005,1.469457e-005
3.054176e+001,-1.158160e-005,1.470819e-005
3.054256e+001,-1.560998e-005,1.472240e-005
3.054335e+001,-1.829557e-005,1.474581e-005
3.054415e+001,-1.326009e-005,1.476390e-005
3.054494e+001,-1.158160e-005,1.477367e-005
3.054574e+001,-1.292439e-005,1.478023e-005
3.054653e+001,-1.225299e-005,1.478293e-005
3.054732e+001,-1.091020e-005,1.479348e-005
3.054812e+001,-7.049668e-006,1.480605e-005
3.054891e+001,-9.063859e-006,1.480701e-005
3.054971e+001,-2.165255e-005,1.480458e-005
3.055050e+001,-2.769513e-005,1.483098e-005
3.055129e+001,-2.769513e-005,1.488477e-005
3.055209e+001,-2.030976e-005,1.493599e-005
3.055288e+001,-1.829557e-005,1.494685e-005
3.055368e+001,-2.568093e-005,1.493561e-005
3.055447e+001,-2.366674e-005,1.496336e-005
3.055526e+001,-2.366674e-005,1.497307e-005
3.055606e+001,-1.762417e-005,1.497307e-005
3.055685e+001,-1.493858e-005,1.495928e-005
3.055765e+001,-1.158160e-005,1.494870e-005
3.055844e+001,-5.539025e-006,1.491454e-005
3.055924e+001,2.853437e-006,1.486923e-005
3.056003e+001,1.326009e-005,1.482875e-005
3.056082e+001,1.661708e-005,1.480184e-005
3.056162e+001,1.258869e-005,1.480533e-005
3.056241e+001,7.217518e-006,1.480048e-005
3.056321e+001,4.867628e-006,1.478206e-005
3.056400e+001,1.846342e-006,1.476267e-005
3.056479e+001,-8.392462e-007,1.474814e-005
3.056559e+001,-3.524834e-006,1.472411e-005
3.056638e+001,-9.567407e-006,1.471051e-005
3.056718e+001,-1.493858e-005,1.471153e-005
3.056797e+001,-1.560998e-005,1.473150e-005
3.056876e+001,-1.560998e-005,1.475450e-005
3.056956e+001,-1.628138e-005,1.476872e-005
3.057035e+001,-1.594568e-005,1.478325e-005
3.057115e+001,-1.762417e-005,1.479781e-005
3.057194e+001,-1.762417e-005,1.482451e-005
3.057274e+001,-1.896696e-005,1.485414e-005
3.057353e+001,-2.299535e-005,1.489077e-005
3.057432e+001,-1.963836e-005,1.494589e-005
3.057512e+001,-1.896696e-005,1.498595e-005
3.057591e+001,-1.963836e-005,1.502226e-005
3.057671e+001,-1.829557e-005,1.505272e-005
3.057750e+001,-1.930266e-005,1.507702e-005
3.057829e+001,-1.795987e-005,1.510859e-005
3.057909e+001,-1.997406e-005,1.513359e-005
3.057988e+001,-1.896696e-005,1.516952e-005
3.058068e+001,-1.896696e-005,1.520402e-005
3.058147e+001,-1.829557e-005,1.523621e-005
3.058226e+001,-1.560998e-005,1.526466e-005
3.058306e+001,-1.393149e-005,1.526835e-005
3.058385e+001,-1.174945e-005,1.524835e-005
3.058465e+001,-1.023880e-005,1.523677e-005
3.058544e+001,-1.040665e-005,1.522440e-005
3.058624e+001,-1.292439e-005,1.520322e-005
3.058703e+001,-1.292439e-005,1.518693e-005
3.058782e+001,-1.091020e-005,1.518693e-005
3.058862e+001,-1.107805e-005,1.518493e-005
3.058941e+001,-1.225299e-005,1.515451e-005
3.059021e+001,-1.594568e-005,1.511468e-005
3.059100e+001,-1.409934e-005,1.507192e-005
3.059179e+001,-8.560311e-006,1.502317e-005
3.059259e+001,-8.224612e-006,1.498118e-005
3.059338e+001,-6.210422e-006,1.495534e-005
3.059418e+001,-9.903105e-006,1.493120e-005
3.059497e+001,-1.258869e-005,1.491785e-005
3.059576e+001,-1.426719e-005,1.491095e-005
3.059656e+001,-1.158160e-005,1.491665e-005
3.059735e+001,-1.258869e-005,1.492591e-005
3.059815e+001,-1.510643e-005,1.494093e-005
3.059894e+001,-1.762417e-005,1.496113e-005
3.059974e+001,-1.242084e-005,1.498150e-005
3.060053e+001,-1.258869e-005,1.497310e-005
3.060132e+001,-1.493858e-005,1.497399e-005
3.060212e+001,-1.292439e-005,1.498261e-005
3.060291e+001,-9.567407e-006,1.496346e-005
3.060371e+001,-7.553216e-006,1.492169e-005
3.060450e+001,-1.040665e-005,1.487691e-005
3.060529e+001,-8.560311e-006,1.484134e-005
3.060609e+001,-5.539025e-006,1.479071e-005
3.060688e+001,-9.567407e-006,1.474027e-005
3.060768e+001,-1.191730e-005,1.471264e-005
3.060847e+001,-7.553216e-006,1.469177e-005
3.060926e+001,-2.853437e-006,1.467095e-005
3.061006e+001,1.174945e-006,1.465891e-005
3.061085e+001,-1.678492e-007,1.465046e-005
3.061165e+001,-2.517739e-006,1.464771e-005
3.061244e+001,-4.196231e-006,1.462520e-005
3.061324e+001,-6.881819e-006,1.458435e-005
3.061403e+001,-1.158160e-005,1.452292e-005
3.061482e+001,-1.762417e-005,1.450091e-005
3.061562e+001,-2.584878e-005,1.452153e-005
3.061641e+001,-3.121996e-005,1.459453e-005
3.061721e+001,-3.306630e-005,1.469536e-005
3.061800e+001,-3.105211e-005,1.479249e-005
3.061879e+001,-2.735943e-005,1.486010e-005
3.061959e+001,-2.316319e-005,1.490033e-005
3.062038e+001,-1.963836e-005,1.492693e-005
3.062118e+001,-1.359579e-005,1.492969e-005
3.062197e+001,-9.567407e-006,1.491103e-005
3.062276e+001,-5.539025e-006,1.489010e-005
3.062356e+001,1.174945e-006,1.485486e-005
3.062435e+001,6.546120e-006,1.482598e-005
3.062515e+001,8.896010e-006,1.480871e-005
3.062594e+001,9.231709e-006,1.478380e-005
3.062674e+001,5.874723e-006,1.475690e-005
3.062753e+001,-1.007095e-006,1.471306e-005
3.062832e+001,-6.881819e-006,1.465749e-005
3.062912e+001,-1.292439e-005,1.461163e-005
3.062991e+001,-1.292439e-005,1.458183e-005
3.063071e+001,-1.594568e-005,1.455197e-005
3.063150e+001,-1.661708e-005,1.453465e-005
3.063229e+001,-1.695277e-005,1.453586e-005
3.063309e+001,-1.594568e-005,1.454064e-005
3.063388e+001,-1.577783e-005,1.453639e-005
3.063468e+001,-2.098116e-005,1.453092e-005
3.063547e+001,-2.735943e-005,1.456176e-005
3.063626e+001,-2.702373e-005,1.463003e-005
3.063706e+001,-2.165255e-005,1.469121e-005
3.063785e+001,-1.896696e-005,1.471671e-005
3.063865e+001,-1.661708e-005,1.471808e-005
3.063944e+001,-1.191730e-005,1.471686e-005
3.064024e+001,-1.258869e-005,1.470234e-005
3.064103e+001,-1.023880e-005,1.468521e-005
3.064182e+001,-1.040665e-005,1.466540e-005
3.064262e+001,-9.903105e-006,1.465182e-005
3.064341e+001,-1.292439e-005,1.463366e-005
3.064421e+001,-1.258869e-005,1.463724e-005
3.064500e+001,-8.896010e-006,1.464554e-005
3.064579e+001,-8.224612e-006,1.465060e-005
3.064659e+001,-1.124590e-005,1.465376e-005
3.064738e+001,-1.309224e-005,1.466130e-005
3.064818e+001,-1.225299e-005,1.467734e-005
3.064897e+001,-1.158160e-005,1.469227e-005
3.064976e+001,-1.158160e-005,1.470680e-005
3.065056e+001,-1.225299e-005,1.471970e-005
3.065135e+001,-1.158160e-005,1.472802e-005
3.065215e+001,-2.182040e-006,1.473739e-005
3.065294e+001,-4.867628e-006,1.473657e-005
3.065374e+001,-1.376364e-005,1.473182e-005
3.065453e+001,-1.695277e-005,1.473516e-005
3.065532e+001,-2.131685e-005,1.474769e-005
3.065612e+001,-1.963836e-005,1.479107e-005
3.065691e+001,-2.098116e-005,1.482200e-005
3.065771e+001,-2.299535e-005,1.483717e-005
3.065850e+001,-2.030976e-005,1.481938e-005
3.065929e+001,-1.628138e-005,1.479282e-005
3.066009e+001,-1.225299e-005,1.476440e-005
3.066088e+001,-9.735256e-006,1.473308e-005
3.066168e+001,-1.158160e-005,1.468940e-005
3.066247e+001,-1.191730e-005,1.467400e-005
3.066326e+001,-8.896010e-006,1.466732e-005
3.066406e+001,-4.196231e-006,1.466218e-005
3.066485e+001,-1.510643e-006,1.465415e-005
3.066565e+001,-6.881819e-006,1.464146e-005
3.066644e+001,-1.225299e-005,1.462446e-005
3.066724e+001,-1.326009e-005,1.462215e-005
3.066803e+001,-1.091020e-005,1.462215e-005
3.066882e+001,-1.225299e-005,1.461080e-005
3.066962e+001,-1.258869e-005,1.460800e-005
3.067041e+001,-1.393149e-005,1.460095e-005
3.067121e+001,-1.644922e-005,1.459778e-005
3.067200e+001,-1.795987e-005,1.460612e-005
3.067279e+001,-1.527428e-005,1.462748e-005
3.067359e+001,-1.158160e-005,1.464638e-005
3.067438e+001,-9.567407e-006,1.465101e-005
3.067518e+001,-1.158160e-005,1.465101e-005
3.067597e+001,-1.258869e-005,1.465938e-005
3.067676e+001,-1.393149e-005,1.467093e-005
3.067756e+001,-1.393149e-005,1.468308e-005
3.067835e+001,-1.628138e-005,1.468784e-005
3.067915e+001,-1.493858e-005,1.469016e-005
3.067994e+001,-1.896696e-005,1.469432e-005
3.068074e+001,-1.930266e-005,1.471701e-005
3.068153e+001,-8.896010e-006,1.474106e-005
3.068232e+001,-8.392462e-007,1.473339e-005
3.068312e+001,-9.567407e-006,1.470237e-005
3.068391e+001,-1.158160e-005,1.467863e-005
3.068471e+001,-1.527428e-005,1.466786e-005
3.068550e+001,-9.567407e-006,1.467644e-005
3.068629e+001,-1.678492e-007,1.467573e-005
3.068709e+001,2.517739e-006,1.466075e-005
3.068788e+001,2.517739e-006,1.464770e-005
3.068868e+001,3.189136e-006,1.463698e-005
3.068947e+001,1.174945e-006,1.461797e-005
3.069026e+001,1.678492e-006,1.459540e-005
3.069106e+001,-3.189136e-006,1.456676e-005
3.069185e+001,-6.210422e-006,1.455641e-005
3.069265e+001,-1.023880e-005,1.454916e-005
3.069344e+001,-1.091020e-005,1.452916e-005
3.069424e+001,-1.493858e-005,1.451775e-005
3.069503e+001,-1.527428e-005,1.451775e-005
3.069582e+001,-1.426719e-005,1.452205e-005
3.069662e+001,-1.762417e-005,1.450965e-005
3.069741e+001,-1.795987e-005,1.450965e-005
3.069821e+001,-1.997406e-005,1.452000e-005
3.069900e+001,-2.366674e-005,1.454245e-005
3.069979e+001,-2.232395e-005,1.458447e-005
3.070059e+001,-2.534523e-005,1.463458e-005
3.070138e+001,-3.340200e-005,1.470099e-005
3.070218e+001,-3.038071e-005,1.481720e-005
3.070297e+001,-2.568093e-005,1.491387e-005
3.070376e+001,-2.568093e-005,1.497298e-005
3.070456e+001,-2.450599e-005,1.501931e-005
3.070535e+001,-2.568093e-005,1.504137e-005
3.070615e+001,-2.249180e-005,1.507034e-005
3.070694e+001,-2.568093e-005,1.509096e-005
3.070774e+001,-2.165255e-005,1.513136e-005
3.070853e+001,-7.553216e-006,1.514283e-005
3.070932e+001,-1.510643e-006,1.508984e-005
3.071012e+001,-3.189136e-006,1.505727e-005
3.071091e+001,-7.217518e-006,1.505119e-005
3.071171e+001,-4.196231e-006,1.505538e-005
3.071250e+001,4.531929e-006,1.505400e-005
3.071329e+001,5.874723e-006,1.505116e-005
3.071409e+001,2.349889e-006,1.505350e-005
3.071488e+001,-1.510643e-006,1.505384e-005
3.071568e+001,-3.860533e-006,1.505406e-005
3.071647e+001,-9.567407e-006,1.504905e-005
3.071726e+001,-1.376364e-005,1.505716e-005
3.071806e+001,-1.158160e-005,1.507651e-005
3.071885e+001,-1.258869e-005,1.508465e-005
3.071965e+001,-1.107805e-005,1.508186e-005
3.072044e+001,-1.107805e-005,1.507125e-005
3.072124e+001,-1.225299e-005,1.505735e-005
3.072203e+001,-1.376364e-005,1.502812e-005
3.072282e+001,-1.292439e-005,1.498185e-005
3.072362e+001,-9.231709e-006,1.492756e-005
3.072441e+001,-9.567407e-006,1.486618e-005
3.072521e+001,-1.393149e-005,1.479760e-005
3.072600e+001,-1.393149e-005,1.475468e-005
3.072679e+001,-1.107805e-005,1.474081e-005
3.072759e+001,-1.023880e-005,1.472542e-005
3.072838e+001,-7.217518e-006,1.470186e-005
3.072918e+001,-8.224612e-006,1.468845e-005
3.072997e+001,-1.158160e-005,1.468960e-005
3.073076e+001,-1.376364e-005,1.470413e-005
3.073156e+001,-1.577783e-005,1.472090e-005
3.073235e+001,-1.695277e-005,1.474050e-005
3.073315e+001,-1.443504e-005,1.476361e-005
3.073394e+001,-1.695277e-005,1.477477e-005
3.073474e+001,-1.493858e-005,1.479516e-005
3.073553e+001,-1.762417e-005,1.481848e-005
3.073632e+001,-1.896696e-005,1.484853e-005
3.073712e+001,-1.628138e-005,1.488096e-005
3.073791e+001,-1.460288e-005,1.489810e-005
3.073871e+001,-1.829557e-005,1.490655e-005
3.073950e+001,-1.695277e-005,1.492255e-005
3.074029e+001,-1.393149e-005,1.492722e-005
3.074109e+001,-1.091020e-005,1.491964e-005
3.074188e+001,-1.225299e-005,1.487249e-005
3.074268e+001,-1.091020e-005,1.482151e-005
3.074347e+001,-8.392462e-006,1.477742e-005
3.074426e+001,-9.567407e-006,1.470615e-005
3.074506e+001,-9.567407e-006,1.464452e-005
3.074585e+001,-8.224612e-006,1.460501e-005
3.074665e+001,-9.567407e-006,1.455797e-005
3.074744e+001,-1.091020e-005,1.452504e-005
3.074824e+001,-1.023880e-005,1.450271e-005
3.074903e+001,-1.040665e-005,1.447469e-005
3.074982e+001,-8.224612e-006,1.445622e-005
3.075062e+001,-8.224612e-006,1.443682e-005
3.075141e+001,-9.567407e-006,1.440456e-005
3.075221e+001,-1.158160e-005,1.437346e-005
3.075300e+001,-1.292439e-005,1.435257e-005
3.075379e+001,-1.091020e-005,1.434406e-005
3.075459e+001,-8.560311e-006,1.433414e-005
3.075538e+001,-1.174945e-005,1.431913e-005
3.075618e+001,-1.225299e-005,1.431392e-005
3.075697e+001,-1.493858e-005,1.431392e-005
3.075776e+001,-2.232395e-005,1.431392e-005
3.075856e+001,-2.467384e-005,1.434223e-005
3.075935e+001,-2.652018e-005,1.438498e-005
3.076015e+001,-2.064546e-005,1.444869e-005
3.076094e+001,-1.124590e-005,1.448518e-005
3.076174e+001,-5.539025e-006,1.449437e-005
3.076253e+001,-1.678492e-006,1.449437e-005
3.076332e+001,-1.846342e-006,1.449044e-005
3.076412e+001,5.035477e-007,1.448561e-005
3.076491e+001,1.846342e-006,1.446912e-005
3.076571e+001,2.517739e-006,1.445297e-005
3.076650e+001,-1.007095e-006,1.443122e-005
3.076729e+001,-1.846342e-006,1.441042e-005
3.076809e+001,-4.196231e-006,1.440205e-005
