X [s],L DELTOID MEDIUS: EMG 8 [V],L DELTOID MEDIUS: EMG 8->filter (FilterSlidingRMS21) [V]
3.440912e+001,1.242084e-005,3.025674e-005
3.440991e+001,8.560311e-006,3.026432e-005
3.441071e+001,-2.182040e-006,3.025845e-005
3.441150e+001,-1.225299e-005,3.025319e-005
3.441229e+001,-1.661708e-005,3.025927e-005
3.441309e+001,-2.165255e-005,3.027373e-005
3.441388e+001,-2.098116e-005,3.029453e-005
3.441468e+001,-2.198825e-005,3.019891e-005
3.441547e+001,-2.433814e-005,3.021316e-005
3.441626e+001,-2.165255e-005,2.981355e-005
3.441706e+001,-2.182040e-005,2.904203e-005
3.441785e+001,-2.098116e-005,2.853322e-005
3.441865e+001,-1.695277e-005,2.823645e-005
3.441944e+001,-1.963836e-005,2.816779e-005
3.442024e+001,-2.114900e-005,2.814301e-005
3.442103e+001,-2.114900e-005,2.772925e-005
3.442182e+001,-1.829557e-005,2.691114e-005
3.442262e+001,-1.393149e-005,2.626361e-005
3.442341e+001,-1.493858e-005,2.589383e-005
3.442421e+001,-1.695277e-005,2.576850e-005
3.442500e+001,-1.560998e-005,2.578575e-005
3.442579e+001,-1.460288e-005,2.576005e-005
3.442659e+001,-1.560998e-005,2.574857e-005
3.442738e+001,-1.661708e-005,2.574516e-005
3.442818e+001,-1.930266e-005,2.572953e-005
3.442897e+001,-1.896696e-005,2.567854e-005
3.442976e+001,-1.628138e-005,2.557797e-005
3.443056e+001,-1.359579e-005,2.545568e-005
3.443135e+001,-1.158160e-005,2.532777e-005
3.443215e+001,-1.460288e-005,2.517952e-005
3.443294e+001,-1.225299e-005,2.504693e-005
3.443374e+001,-1.292439e-005,2.494700e-005
3.443453e+001,-1.712062e-005,2.485304e-005
3.443532e+001,-1.695277e-005,2.480865e-005
3.443612e+001,-1.762417e-005,2.479216e-005
3.443691e+001,-1.695277e-005,2.479216e-005
3.443771e+001,-1.393149e-005,2.479628e-005
3.443850e+001,-8.560311e-006,2.479774e-005
3.443929e+001,-8.224612e-006,2.479280e-005
3.444009e+001,-9.567407e-006,2.478853e-005
3.444088e+001,-1.292439e-005,2.477595e-005
3.444168e+001,-1.527428e-005,2.473972e-005
3.444247e+001,-1.225299e-005,2.468572e-005
3.444326e+001,-9.567407e-006,2.462765e-005
3.444406e+001,-9.567407e-006,2.458149e-005
3.444485e+001,-8.560311e-006,2.456069e-005
3.444565e+001,-6.881819e-006,2.456430e-005
3.444644e+001,-6.881819e-006,2.456723e-005
3.444724e+001,-1.493858e-005,2.457025e-005
3.444803e+001,-2.131685e-005,2.458272e-005
3.444882e+001,-2.500954e-005,2.460346e-005
3.444962e+001,-2.165255e-005,2.464376e-005
3.445041e+001,-1.359579e-005,2.467381e-005
3.445121e+001,-8.560311e-006,2.467260e-005
3.445200e+001,-6.881819e-006,2.466868e-005
3.445279e+001,-5.539025e-006,2.466925e-005
3.445359e+001,-7.553216e-006,2.466231e-005
3.445438e+001,-6.881819e-006,2.464276e-005
3.445518e+001,-8.560311e-006,2.462003e-005
3.445597e+001,-1.158160e-005,2.461281e-005
3.445676e+001,-9.567407e-006,2.461178e-005
3.445756e+001,-1.409934e-005,2.460159e-005
3.445835e+001,-1.577783e-005,2.461077e-005
3.445915e+001,-1.695277e-005,2.462685e-005
3.445994e+001,-1.695277e-005,2.464141e-005
3.446074e+001,-1.795987e-005,2.465364e-005
3.446153e+001,-1.628138e-005,2.467437e-005
3.446232e+001,-1.628138e-005,2.468282e-005
3.446312e+001,-1.493858e-005,2.467672e-005
3.446391e+001,-1.628138e-005,2.466361e-005
3.446471e+001,-1.258869e-005,2.465045e-005
3.446550e+001,-1.560998e-005,2.462449e-005
3.446629e+001,-2.433814e-005,2.461531e-005
3.446709e+001,-2.366674e-005,2.463117e-005
3.446788e+001,-3.105211e-005,2.464071e-005
3.446868e+001,-5.488670e-005,2.467891e-005
3.446947e+001,-7.267872e-005,2.485792e-005
3.447026e+001,-6.092927e-005,2.517725e-005
3.447106e+001,-3.541619e-005,2.538510e-005
3.447185e+001,2.182040e-006,2.544496e-005
3.447265e+001,2.534523e-005,2.542274e-005
3.447344e+001,3.105211e-005,2.543539e-005
3.447424e+001,3.474479e-005,2.546991e-005
3.447503e+001,3.776608e-005,2.551955e-005
3.447582e+001,2.400244e-005,2.558357e-005
3.447662e+001,1.258869e-005,2.560425e-005
3.447741e+001,-3.189136e-006,2.559896e-005
3.447821e+001,-1.460288e-005,2.558377e-005
3.447900e+001,-2.165255e-005,2.557844e-005
3.447979e+001,-2.534523e-005,2.559553e-005
3.448059e+001,-3.172351e-005,2.562282e-005
3.448138e+001,-3.457694e-005,2.567383e-005
3.448218e+001,-3.541619e-005,2.574260e-005
3.448297e+001,-3.105211e-005,2.581273e-005
3.448376e+001,-2.030976e-005,2.586482e-005
3.448456e+001,-6.881819e-006,2.588416e-005
3.448535e+001,4.699779e-006,2.588063e-005
3.448615e+001,9.903105e-006,2.587848e-005
3.448694e+001,-1.007095e-006,2.588160e-005
3.448774e+001,-1.191730e-005,2.587521e-005
3.448853e+001,-1.695277e-005,2.587617e-005
3.448932e+001,-1.695277e-005,2.588653e-005
3.449012e+001,-1.560998e-005,2.589168e-005
3.449091e+001,-1.762417e-005,2.586819e-005
3.449171e+001,-1.930266e-005,2.569325e-005
3.449250e+001,-2.198825e-005,2.529575e-005
3.449329e+001,-1.913481e-005,2.496650e-005
3.449409e+001,-1.527428e-005,2.483945e-005
3.449488e+001,-1.560998e-005,2.484370e-005
3.449568e+001,-1.628138e-005,2.485533e-005
3.449647e+001,-2.030976e-005,2.484320e-005
3.449726e+001,-1.829557e-005,2.475297e-005
3.449806e+001,-1.695277e-005,2.435016e-005
3.449885e+001,-1.661708e-005,2.373718e-005
3.449965e+001,-1.762417e-005,2.351650e-005
3.450044e+001,-1.678492e-005,2.352996e-005
3.450124e+001,-1.762417e-005,2.353253e-005
3.450203e+001,-1.829557e-005,2.352182e-005
3.450282e+001,-1.762417e-005,2.350099e-005
3.450362e+001,-1.594568e-005,2.345946e-005
3.450441e+001,-1.292439e-005,2.340243e-005
3.450521e+001,-9.567407e-006,2.335901e-005
3.450600e+001,-7.888914e-006,2.333618e-005
3.450679e+001,-6.546120e-006,2.329539e-005
3.450759e+001,-1.678492e-007,2.319173e-005
3.450838e+001,7.217518e-006,2.305134e-005
3.450918e+001,4.196231e-006,2.288265e-005
3.450997e+001,-7.553216e-006,2.267586e-005
3.451076e+001,-1.493858e-005,2.255886e-005
3.451156e+001,-1.947051e-005,2.254048e-005
3.451235e+001,-2.299535e-005,2.256600e-005
3.451315e+001,-2.601663e-005,2.258894e-005
3.451394e+001,-2.114900e-005,2.257158e-005
3.451474e+001,-1.493858e-005,2.259073e-005
3.451553e+001,-1.695277e-005,2.260312e-005
3.451632e+001,-1.896696e-005,2.260064e-005
3.451712e+001,-1.762417e-005,2.258191e-005
3.451791e+001,-1.527428e-005,2.255607e-005
3.451871e+001,-1.527428e-005,2.253520e-005
3.451950e+001,-1.863127e-005,2.252057e-005
3.452029e+001,-1.695277e-005,2.251595e-005
3.452109e+001,-1.493858e-005,2.250414e-005
3.452188e+001,-1.594568e-005,2.249074e-005
3.452268e+001,-1.577783e-005,2.248997e-005
3.452347e+001,-1.174945e-005,2.249385e-005
3.452426e+001,-1.091020e-005,2.248989e-005
3.452506e+001,-1.091020e-005,2.248390e-005
3.452585e+001,-7.721065e-006,2.247757e-005
3.452665e+001,-1.158160e-005,2.246737e-005
3.452744e+001,-1.040665e-005,2.246504e-005
3.452824e+001,-9.567407e-006,2.245393e-005
3.452903e+001,-8.896010e-006,2.242067e-005
3.452982e+001,-1.510643e-005,2.236634e-005
3.453062e+001,-1.661708e-005,2.231238e-005
3.453141e+001,-1.728847e-005,2.226322e-005
3.453221e+001,-1.762417e-005,2.222837e-005
3.453300e+001,-1.896696e-005,2.216900e-005
3.453379e+001,-1.930266e-005,2.214746e-005
3.453459e+001,-1.695277e-005,2.216811e-005
3.453538e+001,-1.124590e-005,2.217797e-005
3.453618e+001,-1.225299e-005,2.197771e-005
3.453697e+001,-1.107805e-005,2.168087e-005
3.453776e+001,-1.292439e-005,2.150167e-005
3.453856e+001,-1.644922e-005,2.144562e-005
3.453935e+001,-1.628138e-005,2.145265e-005
3.454015e+001,-1.779202e-005,2.147196e-005
3.454094e+001,-1.963836e-005,2.145330e-005
3.454174e+001,-1.493858e-005,2.137403e-005
3.454253e+001,-1.678492e-005,2.132334e-005
3.454332e+001,-1.242084e-005,2.128567e-005
3.454412e+001,-1.359579e-005,2.127571e-005
3.454491e+001,-1.963836e-005,2.128221e-005
3.454571e+001,-1.795987e-005,2.131099e-005
3.454650e+001,-2.030976e-005,2.131952e-005
3.454729e+001,-2.249180e-005,2.133752e-005
3.454809e+001,-1.930266e-005,2.137205e-005
3.454888e+001,-1.695277e-005,2.139974e-005
3.454968e+001,-1.326009e-005,2.141854e-005
3.455047e+001,-9.903105e-006,2.140982e-005
3.455126e+001,-4.531929e-006,2.139401e-005
3.455206e+001,-3.189136e-006,2.137661e-005
3.455285e+001,-1.091020e-005,2.136073e-005
3.455365e+001,1.326009e-005,2.134984e-005
3.455444e+001,1.728847e-005,2.134631e-005
3.455524e+001,-3.356985e-007,2.136248e-005
3.455603e+001,-9.735256e-006,2.135961e-005
3.455682e+001,-8.560311e-006,2.136380e-005
3.455762e+001,-3.189136e-006,2.135615e-005
3.455841e+001,-1.023880e-005,2.133834e-005
3.455921e+001,-1.292439e-005,2.132638e-005
3.456000e+001,-9.063859e-006,2.131151e-005
3.456079e+001,-8.392462e-007,2.129076e-005
3.456159e+001,-4.364080e-006,2.124646e-005
3.456238e+001,-1.628138e-005,2.117706e-005
3.456318e+001,-3.138781e-005,2.112364e-005
3.456397e+001,-2.500954e-005,2.113724e-005
3.456476e+001,-1.896696e-005,2.114096e-005
3.456556e+001,-3.239490e-005,2.114096e-005
3.456635e+001,-3.407340e-005,2.119654e-005
3.456715e+001,-2.366674e-005,2.126032e-005
3.456794e+001,-1.980621e-005,2.127533e-005
3.456874e+001,-2.232395e-005,2.126035e-005
3.456953e+001,-2.299535e-005,2.127214e-005
3.457032e+001,-2.316319e-005,2.130484e-005
3.457112e+001,-1.896696e-005,2.133900e-005
3.457191e+001,-1.460288e-005,2.136381e-005
3.457271e+001,-1.795987e-005,2.137963e-005
3.457350e+001,-1.628138e-005,2.139901e-005
3.457429e+001,-1.091020e-005,2.140932e-005
3.457509e+001,-1.091020e-005,2.141430e-005
3.457588e+001,-1.158160e-005,2.142279e-005
3.457668e+001,-1.023880e-005,2.142392e-005
3.457747e+001,-6.210422e-006,2.142884e-005
3.457826e+001,-5.539025e-006,2.143163e-005
3.457906e+001,-1.225299e-005,2.139343e-005
3.457985e+001,-1.426719e-005,2.128252e-005
3.458065e+001,-1.124590e-005,2.120904e-005
3.458144e+001,-1.023880e-005,2.118110e-005
3.458224e+001,-1.091020e-005,2.114685e-005
3.458303e+001,-1.040665e-005,2.111539e-005
3.458382e+001,-1.091020e-005,2.109139e-005
3.458462e+001,-8.896010e-006,2.106044e-005
3.458541e+001,-1.359579e-005,2.101115e-005
3.458621e+001,-1.225299e-005,2.096698e-005
3.458700e+001,-1.393149e-005,2.091937e-005
3.458779e+001,-1.258869e-005,2.087571e-005
3.458859e+001,-1.091020e-005,2.084383e-005
3.458938e+001,-1.460288e-005,2.082543e-005
3.459018e+001,-1.493858e-005,2.081798e-005
3.459097e+001,-1.426719e-005,2.082805e-005
3.459176e+001,-1.359579e-005,2.084324e-005
3.459256e+001,-1.426719e-005,2.085688e-005
3.459335e+001,-1.426719e-005,2.087146e-005
3.459415e+001,-1.762417e-005,2.088681e-005
3.459494e+001,-1.930266e-005,2.090903e-005
3.459574e+001,-1.795987e-005,2.093042e-005
3.459653e+001,-1.695277e-005,2.095099e-005
3.459732e+001,-1.628138e-005,2.096768e-005
3.459812e+001,-1.896696e-005,2.098246e-005
3.459891e+001,-2.232395e-005,2.100419e-005
3.459971e+001,-2.165255e-005,2.102929e-005
3.460050e+001,-1.896696e-005,2.105213e-005
3.460129e+001,-1.762417e-005,2.107625e-005
3.460209e+001,-1.359579e-005,2.109923e-005
3.460288e+001,-1.258869e-005,2.111312e-005
3.460368e+001,-1.493858e-005,2.110339e-005
3.460447e+001,-1.493858e-005,2.101528e-005
3.460526e+001,-1.594568e-005,2.085202e-005
3.460606e+001,-2.098116e-005,2.076233e-005
3.460685e+001,-2.299535e-005,2.064402e-005
3.460765e+001,-1.829557e-005,2.052722e-005
3.460844e+001,-1.443504e-005,2.047506e-005
3.460924e+001,-1.426719e-005,2.036370e-005
3.461003e+001,-1.225299e-005,2.022677e-005
3.461082e+001,-1.040665e-005,2.015499e-005
3.461162e+001,-1.057450e-005,2.014429e-005
3.461241e+001,-8.896010e-006,2.015307e-005
3.461321e+001,-7.888914e-006,2.008629e-005
3.461400e+001,-8.560311e-006,1.978149e-005
3.461479e+001,-9.231709e-006,1.930382e-005
3.461559e+001,-9.567407e-006,1.880625e-005
3.461638e+001,-1.376364e-005,1.859086e-005
3.461718e+001,-2.970932e-005,1.860341e-005
3.461797e+001,-4.682994e-005,1.861330e-005
3.461876e+001,-4.078737e-005,1.872507e-005
3.461956e+001,-3.273060e-005,1.882640e-005
3.462035e+001,-4.129091e-005,1.886687e-005
3.462115e+001,-3.944457e-005,1.891841e-005
3.462194e+001,-3.373770e-005,1.894378e-005
3.462274e+001,-1.225299e-005,1.894755e-005
3.462353e+001,1.560998e-005,1.888075e-005
3.462432e+001,2.668803e-005,1.883012e-005
3.462512e+001,3.944457e-005,1.882549e-005
3.462591e+001,4.380865e-005,1.890953e-005
3.462671e+001,3.910887e-005,1.902880e-005
3.462750e+001,2.803082e-005,1.912205e-005
3.462829e+001,1.762417e-005,1.916157e-005
3.462909e+001,6.881819e-006,1.916157e-005
3.462988e+001,-3.524834e-006,1.913767e-005
3.463068e+001,-1.762417e-005,1.910205e-005
3.463147e+001,-2.836652e-005,1.910105e-005
3.463226e+001,-2.836652e-005,1.914947e-005
3.463306e+001,-2.299535e-005,1.919939e-005
3.463385e+001,-2.165255e-005,1.922302e-005
3.463465e+001,-2.601663e-005,1.924498e-005
3.463544e+001,-3.038071e-005,1.929047e-005
3.463624e+001,-3.038071e-005,1.935515e-005
3.463703e+001,-3.474479e-005,1.941579e-005
3.463782e+001,-3.776608e-005,1.949713e-005
3.463862e+001,-3.138781e-005,1.959971e-005
3.463941e+001,-2.366674e-005,1.966232e-005
3.464021e+001,-2.702373e-005,1.968347e-005
3.464100e+001,-2.500954e-005,1.971544e-005
3.464179e+001,-2.500954e-005,1.973480e-005
3.464259e+001,-2.383459e-005,1.975307e-005
3.464338e+001,-2.098116e-005,1.978004e-005
3.464418e+001,-1.661708e-005,1.979984e-005
3.464497e+001,-9.567407e-006,1.981126e-005
3.464576e+001,-8.560311e-006,1.981318e-005
3.464656e+001,-4.867628e-006,1.980765e-005
3.464735e+001,-1.510643e-006,1.977065e-005
3.464815e+001,-5.706874e-006,1.967895e-005
3.464894e+001,-7.049668e-006,1.952086e-005
3.464974e+001,-9.567407e-006,1.935037e-005
3.465053e+001,-1.225299e-005,1.924438e-005
3.465132e+001,-1.376364e-005,1.921799e-005
3.465212e+001,-9.903105e-006,1.922688e-005
3.465291e+001,-1.158160e-005,1.922514e-005
3.465371e+001,-1.225299e-005,1.922919e-005
3.465450e+001,-1.426719e-005,1.924154e-005
3.465529e+001,-1.594568e-005,1.925483e-005
3.465609e+001,-1.359579e-005,1.926411e-005
3.465688e+001,8.896010e-006,1.927128e-005
3.465768e+001,2.584878e-005,1.927268e-005
3.465847e+001,2.517739e-006,1.932200e-005
3.465926e+001,-1.963836e-005,1.930981e-005
3.466006e+001,-3.642328e-005,1.933555e-005
3.466085e+001,-4.615854e-005,1.944411e-005
3.466165e+001,-4.817273e-005,1.960563e-005
3.466244e+001,-3.608759e-005,1.977098e-005
3.466324e+001,-1.863127e-005,1.983800e-005
3.466403e+001,-5.203327e-006,1.983052e-005
3.466482e+001,-1.846342e-006,1.979384e-005
3.466562e+001,-1.091020e-005,1.974641e-005
3.466641e+001,-1.980621e-005,1.971818e-005
3.466721e+001,-2.265965e-005,1.971140e-005
3.466800e+001,-2.098116e-005,1.971732e-005
3.466879e+001,-1.762417e-005,1.972966e-005
3.466959e+001,-1.594568e-005,1.972360e-005
3.467038e+001,-1.258869e-005,1.970801e-005
3.467118e+001,-1.628138e-005,1.968466e-005
3.467197e+001,-1.426719e-005,1.967903e-005
3.467276e+001,-1.158160e-005,1.967979e-005
3.467356e+001,-1.628138e-005,1.967259e-005
3.467435e+001,-1.913481e-005,1.967078e-005
3.467515e+001,-1.712062e-005,1.968069e-005
3.467594e+001,-1.577783e-005,1.968716e-005
3.467674e+001,-1.225299e-005,1.968758e-005
3.467753e+001,-9.567407e-006,1.967739e-005
3.467832e+001,-8.560311e-006,1.965463e-005
3.467912e+001,-9.567407e-006,1.963141e-005
3.467991e+001,-1.023880e-005,1.961733e-005
3.468071e+001,-8.896010e-006,1.961083e-005
3.468150e+001,-1.023880e-005,1.960637e-005
3.468229e+001,-1.426719e-005,1.959756e-005
3.468309e+001,-1.258869e-005,1.960190e-005
3.468388e+001,-1.359579e-005,1.960120e-005
3.468468e+001,-1.527428e-005,1.959241e-005
3.468547e+001,-1.292439e-005,1.958801e-005
3.468626e+001,-1.158160e-005,1.957633e-005
3.468706e+001,-9.903105e-006,1.956386e-005
3.468785e+001,-1.359579e-005,1.955605e-005
3.468865e+001,-1.359579e-005,1.956513e-005
3.468944e+001,-1.728847e-005,1.957467e-005
3.469024e+001,-1.661708e-005,1.959153e-005
3.469103e+001,-1.359579e-005,1.960039e-005
3.469182e+001,-1.040665e-005,1.959645e-005
3.469262e+001,-9.567407e-006,1.959305e-005
3.469341e+001,-8.224612e-006,1.959305e-005
3.469421e+001,-8.224612e-006,1.959111e-005
3.469500e+001,-4.867628e-006,1.959065e-005
3.469579e+001,5.035477e-007,1.958873e-005
3.469659e+001,-8.392462e-007,1.958490e-005
3.469738e+001,-7.049668e-006,1.956681e-005
3.469818e+001,-1.359579e-005,1.953384e-005
3.469897e+001,-1.628138e-005,1.949789e-005
3.469976e+001,-1.762417e-005,1.948124e-005
3.470056e+001,-2.232395e-005,1.949152e-005
3.470135e+001,-2.568093e-005,1.952621e-005
3.470215e+001,-3.239490e-005,1.957607e-005
3.470294e+001,-3.541619e-005,1.965876e-005
3.470374e+001,-3.138781e-005,1.975550e-005
3.470453e+001,-1.510643e-005,1.983095e-005
3.470532e+001,-2.182040e-006,1.984339e-005
3.470612e+001,7.721065e-006,1.983300e-005
3.470691e+001,9.567407e-006,1.983044e-005
3.470771e+001,4.867628e-006,1.982182e-005
3.470850e+001,9.231709e-006,1.980373e-005
3.470929e+001,1.661708e-005,1.978747e-005
3.471009e+001,1.007095e-005,1.978656e-005
3.471088e+001,1.678492e-007,1.976875e-005
3.471168e+001,-1.359579e-005,1.974739e-005
3.471247e+001,-2.299535e-005,1.974092e-005
3.471326e+001,-2.702373e-005,1.976556e-005
3.471406e+001,-3.440909e-005,1.980300e-005
3.471485e+001,-3.575189e-005,1.988529e-005
3.471565e+001,-3.306630e-005,1.996796e-005
3.471644e+001,-2.668803e-005,2.000787e-005
3.471724e+001,-2.047761e-005,2.001998e-005
3.471803e+001,-2.030976e-005,1.997659e-005
3.471882e+001,-2.165255e-005,1.976825e-005
3.471962e+001,-1.762417e-005,1.937665e-005
3.472041e+001,-1.426719e-005,1.909505e-005
3.472121e+001,-1.460288e-005,1.900722e-005
3.472200e+001,-1.443504e-005,1.902468e-005
3.472279e+001,-1.712062e-005,1.898832e-005
3.472359e+001,-1.628138e-005,1.893196e-005
3.472438e+001,-1.628138e-005,1.885255e-005
3.472518e+001,-1.863127e-005,1.875422e-005
3.472597e+001,-1.829557e-005,1.873476e-005
3.472676e+001,-1.695277e-005,1.874974e-005
3.472756e+001,-1.712062e-005,1.877327e-005
3.472835e+001,-1.628138e-005,1.878004e-005
3.472915e+001,-2.064546e-005,1.876276e-005
3.472994e+001,-2.450599e-005,1.874440e-005
3.473074e+001,-1.913481e-005,1.870989e-005
3.473153e+001,-2.232395e-005,1.863917e-005
3.473232e+001,-3.038071e-005,1.857448e-005
3.473312e+001,-2.769513e-005,1.857094e-005
3.473391e+001,-3.239490e-005,1.860131e-005
3.473471e+001,-3.440909e-005,1.868690e-005
3.473550e+001,-3.105211e-005,1.878565e-005
3.473629e+001,-1.577783e-005,1.885892e-005
3.473709e+001,1.124590e-005,1.887985e-005
3.473788e+001,3.826963e-005,1.887853e-005
3.473868e+001,5.085832e-005,1.897757e-005
3.473947e+001,3.944457e-005,1.916951e-005
3.474026e+001,2.249180e-005,1.927820e-005
3.474106e+001,1.258869e-005,1.929433e-005
3.474185e+001,-2.517739e-006,1.927665e-005
3.474265e+001,-1.292439e-005,1.923719e-005
3.474344e+001,-2.064546e-005,1.922071e-005
3.474424e+001,-2.433814e-005,1.923668e-005
3.474503e+001,-1.493858e-005,1.926552e-005
3.474582e+001,-1.225299e-005,1.926206e-005
3.474662e+001,-1.493858e-005,1.924036e-005
3.474741e+001,-2.299535e-005,1.923112e-005
3.474821e+001,-2.433814e-005,1.925110e-005
3.474900e+001,-2.433814e-005,1.927724e-005
3.474979e+001,-2.517739e-005,1.930049e-005
3.475059e+001,-2.568093e-005,1.932953e-005
3.475138e+001,-2.500954e-005,1.935825e-005
3.475218e+001,-1.762417e-005,1.938215e-005
3.475297e+001,-1.930266e-005,1.938215e-005
3.475376e+001,-2.064546e-005,1.939187e-005
3.475456e+001,-2.232395e-005,1.941314e-005
3.475535e+001,-2.702373e-005,1.944648e-005
3.475615e+001,-2.652018e-005,1.950111e-005
3.475694e+001,-2.702373e-005,1.955496e-005
3.475774e+001,-2.400244e-005,1.961434e-005
3.475853e+001,-1.829557e-005,1.965683e-005
3.475932e+001,-1.661708e-005,1.968250e-005
3.476012e+001,-1.158160e-005,1.970022e-005
3.476091e+001,-1.091020e-005,1.969302e-005
3.476171e+001,-9.567407e-006,1.967198e-005
3.476250e+001,-9.903105e-006,1.963656e-005
3.476329e+001,-7.721065e-006,1.958956e-005
3.476409e+001,-5.539025e-006,1.955803e-005
3.476488e+001,-6.881819e-006,1.954235e-005
3.476568e+001,-1.091020e-005,1.952278e-005
3.476647e+001,-1.258869e-005,1.950314e-005
3.476726e+001,-1.158160e-005,1.949071e-005
3.476806e+001,-1.426719e-005,1.948261e-005
3.476885e+001,-1.493858e-005,1.948018e-005
3.476965e+001,-1.158160e-005,1.947004e-005
3.477044e+001,-1.091020e-005,1.945750e-005
3.477124e+001,-1.376364e-005,1.944898e-005
3.477203e+001,-1.594568e-005,1.944367e-005
3.477282e+001,-1.326009e-005,1.944411e-005
3.477362e+001,-1.426719e-005,1.944720e-005
3.477441e+001,-1.846342e-005,1.945412e-005
3.477521e+001,-1.829557e-005,1.947227e-005
3.477600e+001,-1.762417e-005,1.949476e-005
3.477679e+001,-1.896696e-005,1.950916e-005
3.477759e+001,-1.695277e-005,1.952968e-005
3.477838e+001,-1.544213e-005,1.954564e-005
3.477918e+001,-1.829557e-005,1.955862e-005
3.477997e+001,-1.863127e-005,1.956729e-005
3.478076e+001,-1.493858e-005,1.957306e-005
3.478156e+001,-1.292439e-005,1.956690e-005
3.478235e+001,-1.057450e-005,1.955521e-005
3.478315e+001,-8.392462e-006,1.953501e-005
3.478394e+001,-1.158160e-005,1.951037e-005
3.478474e+001,-1.493858e-005,1.949786e-005
3.478553e+001,-1.258869e-005,1.950575e-005
3.478632e+001,-1.359579e-005,1.950643e-005
3.478712e+001,-1.292439e-005,1.951150e-005
3.478791e+001,-1.191730e-005,1.951150e-005
3.478871e+001,-1.393149e-005,1.950101e-005
3.478950e+001,-1.695277e-005,1.949521e-005
3.479029e+001,-1.628138e-005,1.949283e-005
3.479109e+001,-1.493858e-005,1.948298e-005
3.479188e+001,-1.225299e-005,1.948298e-005
3.479268e+001,-1.258869e-005,1.947222e-005
3.479347e+001,-1.191730e-005,1.947256e-005
3.479426e+001,-1.040665e-005,1.946906e-005
3.479506e+001,-1.040665e-005,1.944636e-005
3.479585e+001,-1.158160e-005,1.942881e-005
3.479665e+001,-1.191730e-005,1.940598e-005
3.479744e+001,-1.225299e-005,1.937610e-005
3.479824e+001,-1.158160e-005,1.935781e-005
3.479903e+001,-1.057450e-005,1.934520e-005
3.479982e+001,-1.158160e-005,1.933993e-005
3.480062e+001,-7.217518e-006,1.934290e-005
3.480141e+001,-1.023880e-005,1.934550e-005
3.480221e+001,-1.158160e-005,1.935329e-005
3.480300e+001,-1.023880e-005,1.935453e-005
3.480379e+001,-1.292439e-005,1.934869e-005
3.480459e+001,-1.225299e-005,1.933783e-005
3.480538e+001,-8.560311e-006,1.935018e-005
3.480618e+001,-1.174945e-005,1.934841e-005
3.480697e+001,-1.225299e-005,1.935374e-005
3.480776e+001,-9.567407e-006,1.936526e-005
3.480856e+001,-1.359579e-005,1.936416e-005
3.480935e+001,-1.527428e-005,1.936563e-005
3.481015e+001,-1.560998e-005,1.937805e-005
3.481094e+001,-1.225299e-005,1.939800e-005
3.481174e+001,-1.493858e-005,1.940876e-005
3.481253e+001,-1.896696e-005,1.940532e-005
3.481332e+001,-1.846342e-005,1.935393e-005
3.481412e+001,-1.493858e-005,1.933050e-005
3.481491e+001,-1.577783e-005,1.931925e-005
3.481571e+001,-1.577783e-005,1.925316e-005
3.481650e+001,-8.896010e-006,1.917758e-005
3.481729e+001,-9.567407e-006,1.913760e-005
3.481809e+001,-1.947051e-005,1.911256e-005
3.481888e+001,-2.098116e-005,1.910262e-005
3.481968e+001,-1.930266e-005,1.909523e-005
3.482047e+001,-2.366674e-005,1.908156e-005
3.482126e+001,-2.836652e-005,1.909827e-005
3.482206e+001,-2.467384e-005,1.914752e-005
3.482285e+001,-2.030976e-005,1.917131e-005
3.482365e+001,-2.131685e-005,1.918355e-005
3.482444e+001,-1.292439e-005,1.921137e-005
3.482524e+001,-5.035477e-007,1.921534e-005
3.482603e+001,5.203327e-006,1.920425e-005
3.482682e+001,3.021286e-006,1.919780e-005
3.482762e+001,-5.874723e-006,1.919535e-005
3.482841e+001,-1.460288e-005,1.919567e-005
3.482921e+001,-2.534523e-005,1.920091e-005
3.483000e+001,-2.635233e-005,1.923727e-005
3.483079e+001,-2.098116e-005,1.928422e-005
3.483159e+001,-1.628138e-005,1.931190e-005
3.483238e+001,-1.057450e-005,1.932393e-005
3.483318e+001,-8.560311e-006,1.932422e-005
3.483397e+001,-9.567407e-006,1.932045e-005
3.483476e+001,-6.881819e-006,1.932148e-005
3.483556e+001,-7.553216e-006,1.931014e-005
3.483635e+001,-9.231709e-006,1.930246e-005
3.483715e+001,-9.903105e-006,1.929348e-005
3.483794e+001,-1.057450e-005,1.928850e-005
3.483874e+001,-8.560311e-006,1.928790e-005
3.483953e+001,-9.903105e-006,1.927634e-005
3.484032e+001,-9.903105e-006,1.926601e-005
3.484112e+001,-1.393149e-005,1.925729e-005
3.484191e+001,-1.762417e-005,1.925805e-005
3.484271e+001,-1.762417e-005,1.926690e-005
3.484350e+001,-1.829557e-005,1.927575e-005
3.484429e+001,-1.762417e-005,1.927774e-005
3.484509e+001,-1.527428e-005,1.927262e-005
3.484588e+001,-2.030976e-005,1.926524e-005
3.484668e+001,-1.762417e-005,1.927558e-005
3.484747e+001,-1.560998e-005,1.927934e-005
3.484826e+001,-1.577783e-005,1.926975e-005
3.484906e+001,-1.628138e-005,1.924913e-005
3.484985e+001,-1.628138e-005,1.923227e-005
3.485065e+001,-1.628138e-005,1.922443e-005
3.485144e+001,-1.779202e-005,1.922066e-005
3.485224e+001,-1.795987e-005,1.923156e-005
